H_Grade,H_District,Guest_Sum,H_Accomadation,H_Type,W_DaN,W_Theme,Bugget
4,3,2,0,1,1,2,9400
4,3,2,0,1,1,3,9300
4,3,2,0,1,1,4,9250
4,3,3,1,0,0,0,8500
4,3,3,1,0,0,1,8850
4,3,3,1,0,0,2,8800
4,3,3,1,0,0,3,8700
4,3,3,1,0,0,4,8650
4,3,3,1,0,1,0,8850
4,3,3,1,0,1,1,9200
4,3,3,1,0,1,2,9150
4,3,3,1,0,1,3,9050
4,3,3,1,0,1,4,9000
4,3,3,1,1,0,0,8900
4,3,3,1,1,0,1,9250
4,3,3,1,1,0,2,9200
4,3,3,1,1,0,3,9100
4,3,3,1,1,0,4,9050
4,3,3,1,1,1,0,9250
4,3,3,1,1,1,1,9600
4,3,3,1,1,1,2,9550
4,3,3,1,1,1,3,9450
4,3,3,1,1,1,4,9400
4,3,3,0,0,0,0,8200
4,3,3,0,0,0,1,8550
4,3,3,0,0,0,2,8500
4,3,3,0,0,0,3,8400
4,3,3,0,0,0,4,8350
4,3,3,0,0,1,0,8550
4,3,3,0,0,1,1,8900
4,3,3,0,0,1,2,8850
4,3,3,0,0,1,3,8750
4,3,3,0,0,1,4,8700
4,3,3,0,1,0,0,8600
4,3,3,0,1,0,1,8950
4,3,3,0,1,0,2,8900
4,3,3,0,1,0,3,8800
4,3,3,0,1,0,4,8750
4,3,3,0,1,1,0,8950
4,3,3,0,1,1,1,9300
4,3,3,0,1,1,2,9250
4,3,3,0,1,1,3,9150
4,3,3,0,1,1,4,9100
3,3,1,1,0,0,0,6250
3,3,1,1,0,0,1,6600
3,3,1,1,0,0,2,6550
3,3,1,1,0,0,3,6450
3,3,1,1,0,0,4,6400
3,3,1,1,0,1,0,6600
3,3,1,1,0,1,1,6950
3,3,1,1,0,1,2,6900
3,3,1,1,0,1,3,6800
3,3,1,1,0,1,4,6750
3,3,1,1,1,0,0,6650
3,3,1,1,1,0,1,7000
3,3,1,1,1,0,2,6950
3,3,1,1,1,0,3,6850
3,3,1,1,1,0,4,6800
3,3,1,1,1,1,0,7000
3,3,1,1,1,1,1,7350
3,3,1,1,1,1,2,7300
3,3,1,1,1,1,3,7200
3,3,1,1,1,1,4,7150
3,3,1,0,0,0,0,5950
3,3,1,0,0,0,1,6300
3,3,1,0,0,0,2,6250
3,3,1,0,0,0,3,6150
3,3,1,0,0,0,4,6100
3,3,1,0,0,1,0,6300
3,3,1,0,0,1,1,6650
3,3,1,0,0,1,2,6600
3,3,1,0,0,1,3,6500
3,3,1,0,0,1,4,6450
3,3,1,0,1,0,0,6350
3,3,1,0,1,0,1,6700
3,3,1,0,1,0,2,6650
3,3,1,0,1,0,3,6550
3,3,1,0,1,0,4,6500
3,3,1,0,1,1,0,6700
3,3,1,0,1,1,1,7050
3,3,1,0,1,1,2,7000
3,3,1,0,1,1,3,6900
3,3,1,0,1,1,4,6850
3,3,2,1,0,0,0,6150
3,3,2,1,0,0,1,6500
3,3,2,1,0,0,2,6450
3,3,2,1,0,0,3,6350
3,3,2,1,0,0,4,6300
3,3,2,1,0,1,0,6500
3,3,2,1,0,1,1,6850
3,3,2,1,0,1,2,6800
3,3,2,1,0,1,3,6700
3,3,2,1,0,1,4,6650
3,3,2,1,1,0,0,6550
3,3,2,1,1,0,1,6900
3,3,2,1,1,0,2,6850
3,3,2,1,1,0,3,6750
3,3,2,1,1,0,4,6700
3,3,2,1,1,1,0,6900
3,3,2,1,1,1,1,7250
3,3,2,1,1,1,2,7200
3,3,2,1,1,1,3,7100
3,3,2,1,1,1,4,7050
3,3,2,0,0,0,0,5850
3,3,2,0,0,0,1,6200
3,3,2,0,0,0,2,6150
3,3,2,0,0,0,3,6050
3,3,2,0,0,0,4,6000
3,3,2,0,0,1,0,6200
3,3,2,0,0,1,1,6550
3,3,2,0,0,1,2,6500
3,3,2,0,0,1,3,6400
3,3,2,0,0,1,4,6350
3,3,2,0,1,0,0,6250
3,3,2,0,1,0,1,6600
3,3,2,0,1,0,2,6550
3,3,2,0,1,0,3,6450
3,3,2,0,1,0,4,6400
3,3,2,0,1,1,0,6600
3,3,2,0,1,1,1,6950
3,3,2,0,1,1,2,6900
3,3,2,0,1,1,3,6800
3,3,2,0,1,1,4,6750
3,3,3,1,0,0,0,6000
3,3,3,1,0,0,1,6350
3,3,3,1,0,0,2,6300
3,3,3,1,0,0,3,6200
3,3,3,1,0,0,4,6150
3,3,3,1,0,1,0,6350
3,3,3,1,0,1,1,6700
3,3,3,1,0,1,2,6650
3,3,3,1,0,1,3,6550
3,3,3,1,0,1,4,6500
3,3,3,1,1,0,0,6400
3,3,3,1,1,0,1,6750
3,3,3,1,1,0,2,6700
3,3,3,1,1,0,3,6600
3,3,3,1,1,0,4,6550
3,3,3,1,1,1,0,6750
3,3,3,1,1,1,1,7100
3,3,3,1,1,1,2,7050
3,3,3,1,1,1,3,6950
3,3,3,1,1,1,4,6900
3,3,3,0,0,0,0,5700
3,3,3,0,0,0,1,6050
3,3,3,0,0,0,2,6000
3,3,3,0,0,0,3,5900
3,3,3,0,0,0,4,5850
3,3,3,0,0,1,0,6050
3,3,3,0,0,1,1,6400
3,3,3,0,0,1,2,6350
3,3,3,0,0,1,3,6250
3,3,3,0,0,1,4,6200
3,3,3,0,1,0,0,6100
3,3,3,0,1,0,1,6450
3,3,3,0,1,0,2,6400
3,3,3,0,1,0,3,6300
3,3,3,0,1,0,4,6250
3,3,3,0,1,1,0,6450
3,3,3,0,1,1,1,6800
3,3,3,0,1,1,2,6750
3,3,3,0,1,1,3,6650
3,3,3,0,1,1,4,6600
2,3,1,1,0,0,0,4750
2,3,1,1,0,0,1,5100
2,3,1,1,0,0,2,5050
2,3,1,1,0,0,3,4950
2,3,1,1,0,0,4,4900
2,3,1,1,0,1,0,5100
2,3,1,1,0,1,1,5450
2,3,1,1,0,1,2,5400
2,3,1,1,0,1,3,5300
2,3,1,1,0,1,4,5250
2,3,1,1,1,0,0,5150
2,3,1,1,1,0,1,5500
2,3,1,1,1,0,2,5450
2,3,1,1,1,0,3,5350
2,3,1,1,1,0,4,5300
2,3,1,1,1,1,0,5500
2,3,1,1,1,1,1,5850
2,3,1,1,1,1,2,5800
2,3,1,1,1,1,3,5700
2,3,1,1,1,1,4,5650
2,3,1,0,0,0,0,4450
2,3,1,0,0,0,1,4800
2,3,1,0,0,0,2,4750
2,3,1,0,0,0,3,4650
2,3,1,0,0,0,4,4600
2,3,1,0,0,1,0,4800
2,3,1,0,0,1,1,5150
2,3,1,0,0,1,2,5100
2,3,1,0,0,1,3,5000
2,3,1,0,0,1,4,4950
2,3,1,0,1,0,0,4850
2,3,1,0,1,0,1,5200
2,3,1,0,1,0,2,5150
2,3,1,0,1,0,3,5050
2,3,1,0,1,0,4,5000
2,3,1,0,1,1,0,5200
2,3,1,0,1,1,1,5550
2,3,1,0,1,1,2,5500
2,3,1,0,1,1,3,5400
2,3,1,0,1,1,4,5350
2,3,2,1,0,0,0,4650
2,3,2,1,0,0,1,5000
2,3,2,1,0,0,2,4950
2,3,2,1,0,0,3,4850
2,3,2,1,0,0,4,4800
2,3,2,1,0,1,0,5000
2,3,2,1,0,1,1,5350
2,3,2,1,0,1,2,5300
2,3,2,1,0,1,3,5200
2,3,2,1,0,1,4,5150
2,3,2,1,1,0,0,5050
2,3,2,1,1,0,1,5400
2,3,2,1,1,0,2,5350
2,3,2,1,1,0,3,5250
2,3,2,1,1,0,4,5200
2,3,2,1,1,1,0,5400
2,3,2,1,1,1,1,5750
2,3,2,1,1,1,2,5700
2,3,2,1,1,1,3,5600
2,3,2,1,1,1,4,5550
2,3,2,0,0,0,0,4350
2,3,2,0,0,0,1,4700
2,3,2,0,0,0,2,4650
2,3,2,0,0,0,3,4550
2,3,2,0,0,0,4,4500
2,3,2,0,0,1,0,4700
2,3,2,0,0,1,1,5050
2,3,2,0,0,1,2,5000
2,3,2,0,0,1,3,4900
2,3,2,0,0,1,4,4850
2,3,2,0,1,0,0,4750
2,3,2,0,1,0,1,5100
2,3,2,0,1,0,2,5050
2,3,2,0,1,0,3,4950
2,3,2,0,1,0,4,4900
2,3,2,0,1,1,0,5100
2,3,2,0,1,1,1,5450
2,3,2,0,1,1,2,5400
2,3,2,0,1,1,3,5300
2,3,2,0,1,1,4,5250
2,3,3,1,0,0,0,4500
2,3,3,1,0,0,1,4850
2,3,3,1,0,0,2,4800
2,3,3,1,0,0,3,4700
2,3,3,1,0,0,4,4650
2,3,3,1,0,1,0,4850
2,3,3,1,0,1,1,5200
2,3,3,1,0,1,2,5150
2,3,3,1,0,1,3,5050
2,3,3,1,0,1,4,5000
2,3,3,1,1,0,0,4900
2,3,3,1,1,0,1,5250
2,3,3,1,1,0,2,5200
2,3,3,1,1,0,3,5100
2,3,3,1,1,0,4,5050
2,3,3,1,1,1,0,5250
2,3,3,1,1,1,1,5600
2,3,3,1,1,1,2,5550
2,3,3,1,1,1,3,5450
2,3,3,1,1,1,4,5400
2,3,3,0,0,0,0,4200
2,3,3,0,0,0,1,4550
2,3,3,0,0,0,2,4500
2,3,3,0,0,0,3,4400
2,3,3,0,0,0,4,4350
2,3,3,0,0,1,0,4550
2,3,3,0,0,1,1,4900
2,3,3,0,0,1,2,4850
2,3,3,0,0,1,3,4750
2,3,3,0,0,1,4,4700
2,3,3,0,1,0,0,4600
2,3,3,0,1,0,1,4950
2,3,3,0,1,0,2,4900
2,3,3,0,1,0,3,4800
2,3,3,0,1,0,4,4750
2,3,3,0,1,1,0,4950
2,3,3,0,1,1,1,5300
2,3,3,0,1,1,2,5250
2,3,3,0,1,1,3,5150
2,3,3,0,1,1,4,5100
5,4,1,1,0,0,0,11100
5,4,1,1,0,0,1,11450
5,4,1,1,0,0,2,11400
5,4,1,1,0,0,3,11300
5,4,1,1,0,0,4,11250
5,4,1,1,0,1,0,11400
5,4,1,1,0,1,1,11750
5,4,1,1,0,1,2,11700
5,4,1,1,0,1,3,11600
5,4,1,1,0,1,4,11550
5,4,1,1,1,0,0,11450
5,4,1,1,1,0,1,11800
5,4,1,1,1,0,2,11750
5,4,1,1,1,0,3,11650
5,4,1,1,1,0,4,11600
5,4,1,1,1,1,0,11750
5,4,1,1,1,1,1,12100
5,4,1,1,1,1,2,12050
5,4,1,1,1,1,3,11950
5,4,1,1,1,1,4,11900
5,4,1,0,0,0,0,10800
5,4,1,0,0,0,1,11150
5,4,1,0,0,0,2,11100
5,4,1,0,0,0,3,11000
5,4,1,0,0,0,4,10950
5,4,1,0,0,1,0,11100
5,4,1,0,0,1,1,11450
5,4,1,0,0,1,2,11400
5,4,1,0,0,1,3,11300
5,4,1,0,0,1,4,11250
5,4,1,0,1,0,0,11150
5,4,1,0,1,0,1,11500
5,4,1,0,1,0,2,11450
5,4,1,0,1,0,3,11350
5,4,1,0,1,0,4,11300
5,4,1,0,1,1,0,11450
5,4,1,0,1,1,1,11800
5,4,1,0,1,1,2,11750
5,4,1,0,1,1,3,11650
5,4,1,0,1,1,4,11600
5,4,2,1,0,0,0,11050
5,4,2,1,0,0,1,11400
5,4,2,1,0,0,2,11350
5,4,2,1,0,0,3,11250
5,4,2,1,0,0,4,11200
5,4,2,1,0,1,0,11350
5,4,2,1,0,1,1,11700
5,4,2,1,0,1,2,11650
5,4,2,1,0,1,3,11550
5,4,2,1,0,1,4,11500
5,4,2,1,1,0,0,11400
5,4,2,1,1,0,1,11750
5,4,2,1,1,0,2,11700
5,4,2,1,1,0,3,11600
5,4,2,1,1,0,4,11550
5,4,2,1,1,1,0,11700
5,4,2,1,1,1,1,12050
5,4,2,1,1,1,2,12000
5,4,2,1,1,1,3,11900
5,4,2,1,1,1,4,11850
5,4,2,0,0,0,0,10750
5,4,2,0,0,0,1,11100
5,4,2,0,0,0,2,11050
5,4,2,0,0,0,3,10950
5,4,2,0,0,0,4,10900
5,4,2,0,0,1,0,11050
5,4,2,0,0,1,1,11400
5,4,2,0,0,1,2,11350
5,4,2,0,0,1,3,11250
5,4,2,0,0,1,4,11200
5,4,2,0,1,0,0,11100
5,4,2,0,1,0,1,11450
5,4,2,0,1,0,2,11400
5,4,2,0,1,0,3,11300
5,4,2,0,1,0,4,11250
5,4,2,0,1,1,0,11400
5,4,2,0,1,1,1,11750
5,4,2,0,1,1,2,11700
5,4,2,0,1,1,3,11600
5,4,2,0,1,1,4,11550
5,4,3,1,0,0,0,11000
5,4,3,1,0,0,1,11350
5,4,3,1,0,0,2,11300
5,4,3,1,0,0,3,11200
5,4,3,1,0,0,4,11150
5,4,3,1,0,1,0,11300
5,4,3,1,0,1,1,11650
5,4,3,1,0,1,2,11600
5,4,3,1,0,1,3,11500
5,4,3,1,0,1,4,11450
5,4,3,1,1,0,0,11350
5,4,3,1,1,0,1,11700
5,4,3,1,1,0,2,11650
5,4,3,1,1,0,3,11550
5,4,3,1,1,0,4,11500
5,4,3,1,1,1,0,11650
5,4,3,1,1,1,1,12000
5,4,3,1,1,1,2,11950
5,4,3,1,1,1,3,11850
5,4,3,1,1,1,4,11800
5,4,3,0,0,0,0,10700
5,4,3,0,0,0,1,11050
5,4,3,0,0,0,2,11000
5,4,3,0,0,0,3,10900
5,4,3,0,0,0,4,10850
5,4,3,0,0,1,0,11000
5,4,3,0,0,1,1,11350
5,4,3,0,0,1,2,11300
5,4,3,0,0,1,3,11200
5,4,3,0,0,1,4,11150
5,4,3,0,1,0,0,11050
5,4,3,0,1,0,1,11400
5,4,3,0,1,0,2,11350
5,4,3,0,1,0,3,11250
5,4,3,0,1,0,4,11200
5,4,3,0,1,1,0,11350
5,4,3,0,1,1,1,11700
5,4,3,0,1,1,2,11650
5,4,3,0,1,1,3,11550
5,4,3,0,1,1,4,11500
4,4,1,1,0,0,0,8100
4,4,1,1,0,0,1,8450
4,4,1,1,0,0,2,8400
4,4,1,1,0,0,3,8300
4,4,1,1,0,0,4,8250
4,4,1,1,0,1,0,8400
4,4,1,1,0,1,1,8750
4,4,1,1,0,1,2,8700
4,4,1,1,0,1,3,8600
4,4,1,1,0,1,4,8550
4,4,1,1,1,0,0,8450
4,4,1,1,1,0,1,8800
4,4,1,1,1,0,2,8750
4,4,1,1,1,0,3,8650
4,4,1,1,1,0,4,8600
4,4,1,1,1,1,0,8750
4,4,1,1,1,1,1,9100
4,4,1,1,1,1,2,9050
4,4,1,1,1,1,3,8950
4,4,1,1,1,1,4,8900
4,4,1,0,0,0,0,7800
4,4,1,0,0,0,1,8150
4,4,1,0,0,0,2,8100
4,4,1,0,0,0,3,8000
4,4,1,0,0,0,4,7950
4,4,1,0,0,1,0,8100
4,4,1,0,0,1,1,8450
4,4,1,0,0,1,2,8400
4,4,1,0,0,1,3,8300
4,4,1,0,0,1,4,8250
4,4,1,0,1,0,0,8150
4,4,1,0,1,0,1,8500
4,4,1,0,1,0,2,8450
4,4,1,0,1,0,3,8350
4,4,1,0,1,0,4,8300
4,4,1,0,1,1,0,8450
4,4,1,0,1,1,1,8800
4,4,1,0,1,1,2,8750
4,4,1,0,1,1,3,8650
4,4,1,0,1,1,4,8600
4,4,2,1,0,0,0,8050
4,4,2,1,0,0,1,8400
4,4,2,1,0,0,2,8350
4,4,2,1,0,0,3,8250
4,4,2,1,0,0,4,8200
4,4,2,1,0,1,0,8350
4,4,2,1,0,1,1,8700
4,4,2,1,0,1,2,8650
4,4,2,1,0,1,3,8550
4,4,2,1,0,1,4,8500
4,4,2,1,1,0,0,8400
4,4,2,1,1,0,1,8750
4,4,2,1,1,0,2,8700
4,4,2,1,1,0,3,8600
4,4,2,1,1,0,4,8550
4,4,2,1,1,1,0,8700
4,4,2,1,1,1,1,9050
4,4,2,1,1,1,2,9000
4,4,2,1,1,1,3,8900
4,4,2,1,1,1,4,8850
4,4,2,0,0,0,0,7750
4,4,2,0,0,0,1,8100
4,4,2,0,0,0,2,8050
4,4,2,0,0,0,3,7950
4,4,2,0,0,0,4,7900
4,4,2,0,0,1,0,8050
4,4,2,0,0,1,1,8400
4,4,2,0,0,1,2,8350
4,4,2,0,0,1,3,8250
4,4,2,0,0,1,4,8200
4,4,2,0,1,0,0,8100
4,4,2,0,1,0,1,8450
4,4,2,0,1,0,2,8400
4,4,2,0,1,0,3,8300
4,4,2,0,1,0,4,8250
4,4,2,0,1,1,0,8400
4,4,2,0,1,1,1,8750
4,4,2,0,1,1,2,8700
4,4,2,0,1,1,3,8600
4,4,2,0,1,1,4,8550
4,4,3,1,0,0,0,8000
4,4,3,1,0,0,1,8350
4,4,3,1,0,0,2,8300
4,4,3,1,0,0,3,8200
4,4,3,1,0,0,4,8150
4,4,3,1,0,1,0,8300
4,4,3,1,0,1,1,8650
4,4,3,1,0,1,2,8600
4,4,3,1,0,1,3,8500
4,4,3,1,0,1,4,8450
4,4,3,1,1,0,0,8350
4,4,3,1,1,0,1,8700
4,4,3,1,1,0,2,8650
4,4,3,1,1,0,3,8550
4,4,3,1,1,0,4,8500
4,4,3,1,1,1,0,8650
4,4,3,1,1,1,1,9000
4,4,3,1,1,1,2,8950
4,4,3,1,1,1,3,8850
4,4,3,1,1,1,4,8800
4,4,3,0,0,0,0,7700
4,4,3,0,0,0,1,8050
4,4,3,0,0,0,2,8000
4,4,3,0,0,0,3,7900
4,4,3,0,0,0,4,7850
4,4,3,0,0,1,0,8000
4,4,3,0,0,1,1,8350
4,4,3,0,0,1,2,8300
4,4,3,0,0,1,3,8200
4,4,3,0,0,1,4,8150
4,4,3,0,1,0,0,8050
4,4,3,0,1,0,1,8400
4,4,3,0,1,0,2,8350
4,4,3,0,1,0,3,8250
4,4,3,0,1,0,4,8200
4,4,3,0,1,1,0,8350
4,4,3,0,1,1,1,8700
4,4,3,0,1,1,2,8650
4,4,3,0,1,1,3,8550
4,4,3,0,1,1,4,8500
3,4,1,1,0,0,0,5600
3,4,1,1,0,0,1,5950
3,4,1,1,0,0,2,5900
3,4,1,1,0,0,3,5800
3,4,1,1,0,0,4,5750
3,4,1,1,0,1,0,5900
3,4,1,1,0,1,1,6250
3,4,1,1,0,1,2,6200
3,4,1,1,0,1,3,6100
3,4,1,1,0,1,4,6050
3,4,1,1,1,0,0,5950
3,4,1,1,1,0,1,6300
3,4,1,1,1,0,2,6250
3,4,1,1,1,0,3,6150
3,4,1,1,1,0,4,6100
3,4,1,1,1,1,0,6250
3,4,1,1,1,1,1,6600
3,4,1,1,1,1,2,6550
3,4,1,1,1,1,3,6450
3,4,1,1,1,1,4,6400
3,4,1,0,0,0,0,5300
3,4,1,0,0,0,1,5650
3,4,1,0,0,0,2,5600
3,4,1,0,0,0,3,5500
3,4,1,0,0,0,4,5450
3,4,1,0,0,1,0,5600
3,4,1,0,0,1,1,5950
3,4,1,0,0,1,2,5900
3,4,1,0,0,1,3,5800
3,4,1,0,0,1,4,5750
3,4,1,0,1,0,0,5650
3,4,1,0,1,0,1,6000
3,4,1,0,1,0,2,5950
3,4,1,0,1,0,3,5850
3,4,1,0,1,0,4,5800
3,4,1,0,1,1,0,5950
3,4,1,0,1,1,1,6300
3,4,1,0,1,1,2,6250
3,4,1,0,1,1,3,6150
3,4,1,0,1,1,4,6100
3,4,2,1,0,0,0,5550
3,4,2,1,0,0,1,5900
3,4,2,1,0,0,2,5850
3,4,2,1,0,0,3,5750
3,4,2,1,0,0,4,5700
3,4,2,1,0,1,0,5850
3,4,2,1,0,1,1,6200
3,4,2,1,0,1,2,6150
3,4,2,1,0,1,3,6050
3,4,2,1,0,1,4,6000
3,4,2,1,1,0,0,5900
3,4,2,1,1,0,1,6250
3,4,2,1,1,0,2,6200
3,4,2,1,1,0,3,6100
3,4,2,1,1,0,4,6050
3,4,2,1,1,1,0,6200
3,4,2,1,1,1,1,6550
3,4,2,1,1,1,2,6500
3,4,2,1,1,1,3,6400
3,4,2,1,1,1,4,6350
3,4,2,0,0,0,0,5250
3,4,2,0,0,0,1,5600
3,4,2,0,0,0,2,5550
3,4,2,0,0,0,3,5450
3,4,2,0,0,0,4,5400
3,4,2,0,0,1,0,5550
3,4,2,0,0,1,1,5900
3,4,2,0,0,1,2,5850
3,4,2,0,0,1,3,5750
3,4,2,0,0,1,4,5700
3,4,2,0,1,0,0,5600
3,4,2,0,1,0,1,5950
3,4,2,0,1,0,2,5900
3,4,2,0,1,0,3,5800
3,4,2,0,1,0,4,5750
3,4,2,0,1,1,0,5900
3,4,2,0,1,1,1,6250
3,4,2,0,1,1,2,6200
3,4,2,0,1,1,3,6100
3,4,2,0,1,1,4,6050
3,4,3,1,0,0,0,5500
3,4,3,1,0,0,1,5850
3,4,3,1,0,0,2,5800
3,4,3,1,0,0,3,5700
3,4,3,1,0,0,4,5650
3,4,3,1,0,1,0,5800
3,4,3,1,0,1,1,6150
3,4,3,1,0,1,2,6100
3,4,3,1,0,1,3,6000
3,4,3,1,0,1,4,5950
3,4,3,1,1,0,0,5850
3,4,3,1,1,0,1,6200
3,4,3,1,1,0,2,6150
3,4,3,1,1,0,3,6050
3,4,3,1,1,0,4,6000
3,4,3,1,1,1,0,6150
3,4,3,1,1,1,1,6500
3,4,3,1,1,1,2,6450
3,4,3,1,1,1,3,6350
3,4,3,1,1,1,4,6300
3,4,3,0,0,0,0,5200
3,4,3,0,0,0,1,5550
3,4,3,0,0,0,2,5500
3,4,3,0,0,0,3,5400
3,4,3,0,0,0,4,5350
3,4,3,0,0,1,0,5500
3,4,3,0,0,1,1,5850
3,4,3,0,0,1,2,5800
3,4,3,0,0,1,3,5700
3,4,3,0,0,1,4,5650
3,4,3,0,1,0,0,5550
3,4,3,0,1,0,1,5900
3,4,3,0,1,0,2,5850
3,4,3,0,1,0,3,5750
3,4,3,0,1,0,4,5700
3,4,3,0,1,1,0,5850
3,4,3,0,1,1,1,6200
3,4,3,0,1,1,2,6150
3,4,3,0,1,1,3,6050
3,4,3,0,1,1,4,6000
2,4,1,1,0,0,0,4100
2,4,1,1,0,0,1,4450
2,4,1,1,0,0,2,4400
2,4,1,1,0,0,3,4300
2,4,1,1,0,0,4,4250
2,4,1,1,0,1,0,4400
2,4,1,1,0,1,1,4750
2,4,1,1,0,1,2,4700
2,4,1,1,0,1,3,4600
2,4,1,1,0,1,4,4550
2,4,1,1,1,0,0,4450
2,4,1,1,1,0,1,4800
2,4,1,1,1,0,2,4750
2,4,1,1,1,0,3,4650
2,4,1,1,1,0,4,4600
2,4,1,1,1,1,0,4750
2,4,1,1,1,1,1,5100
2,4,1,1,1,1,2,5050
2,4,1,1,1,1,3,4950
2,4,1,1,1,1,4,4900
2,4,1,0,0,0,0,3800
2,4,1,0,0,0,1,4150
2,4,1,0,0,0,2,4100
2,4,1,0,0,0,3,4000
2,4,1,0,0,0,4,3950
2,4,1,0,0,1,0,4100
2,4,1,0,0,1,1,4450
2,4,1,0,0,1,2,4400
2,4,1,0,0,1,3,4300
2,4,1,0,0,1,4,4250
2,4,1,0,1,0,0,4150
2,4,1,0,1,0,1,4500
2,4,1,0,1,0,2,4450
2,4,1,0,1,0,3,4350
2,4,1,0,1,0,4,4300
2,4,1,0,1,1,0,4450
2,4,1,0,1,1,1,4800
2,4,1,0,1,1,2,4750
2,4,1,0,1,1,3,4650
2,4,1,0,1,1,4,4600
2,4,2,1,0,0,0,4050
2,4,2,1,0,0,1,4400
2,4,2,1,0,0,2,4350
2,4,2,1,0,0,3,4250
2,4,2,1,0,0,4,4200
2,4,2,1,0,1,0,4350
2,4,2,1,0,1,1,4700
2,4,2,1,0,1,2,4650
2,4,2,1,0,1,3,4550
2,4,2,1,0,1,4,4500
2,4,2,1,1,0,0,4400
2,4,2,1,1,0,1,4750
2,4,2,1,1,0,2,4700
2,4,2,1,1,0,3,4600
2,4,2,1,1,0,4,4550
2,4,2,1,1,1,0,4700
2,4,2,1,1,1,1,5050
2,4,2,1,1,1,2,5000
2,4,2,1,1,1,3,4900
2,4,2,1,1,1,4,4850
2,4,2,0,0,0,0,3750
2,4,2,0,0,0,1,4100
2,4,2,0,0,0,2,4050
2,4,2,0,0,0,3,3950
2,4,2,0,0,0,4,3900
2,4,2,0,0,1,0,4050
2,4,2,0,0,1,1,4400
2,4,2,0,0,1,2,4350
2,4,2,0,0,1,3,4250
2,4,2,0,0,1,4,4200
2,4,2,0,1,0,0,4100
2,4,2,0,1,0,1,4450
2,4,2,0,1,0,2,4400
2,4,2,0,1,0,3,4300
2,4,2,0,1,0,4,4250
2,4,2,0,1,1,0,4400
2,4,2,0,1,1,1,4750
2,4,2,0,1,1,2,4700
2,4,2,0,1,1,3,4600
2,4,2,0,1,1,4,4550
2,4,3,1,0,0,0,4000
2,4,3,1,0,0,1,4350
2,4,3,1,0,0,2,4300
2,4,3,1,0,0,3,4200
2,4,3,1,0,0,4,4150
2,4,3,1,0,1,0,4300
2,4,3,1,0,1,1,4650
2,4,3,1,0,1,2,4600
2,4,3,1,0,1,3,4500
2,4,3,1,0,1,4,4450
2,4,3,1,1,0,0,4350
2,4,3,1,1,0,1,4700
2,4,3,1,1,0,2,4650
2,4,3,1,1,0,3,4550
2,4,3,1,1,0,4,4500
2,4,3,1,1,1,0,4650
2,4,3,1,1,1,1,5000
2,4,3,1,1,1,2,4950
2,4,3,1,1,1,3,4850
2,4,3,1,1,1,4,4800
2,4,3,0,0,0,0,3700
2,4,3,0,0,0,1,4050
2,4,3,0,0,0,2,4000
2,4,3,0,0,0,3,3900
2,4,3,0,0,0,4,3850
2,4,3,0,0,1,0,4000
2,4,3,0,0,1,1,4350
2,4,3,0,0,1,2,4300
2,4,3,0,0,1,3,4200
2,4,3,0,0,1,4,4150
2,4,3,0,1,0,0,4050
2,4,3,0,1,0,1,4400
2,4,3,0,1,0,2,4350
2,4,3,0,1,0,3,4250
2,4,3,0,1,0,4,4200
2,4,3,0,1,1,0,4350
2,4,3,0,1,1,1,4700
2,4,3,0,1,1,2,4650
2,4,3,0,1,1,3,4550
2,4,3,0,1,1,4,4500
5,5,1,1,0,0,0,9700
5,5,1,1,0,0,1,10000
5,5,1,1,0,0,2,9950
5,5,1,1,0,0,3,9900
5,5,1,1,0,0,4,9850
5,5,1,1,0,1,0,10000
5,5,1,1,0,1,1,10300
5,5,1,1,0,1,2,10250
5,5,1,1,0,1,3,10200
5,5,1,1,0,1,4,10150
5,5,1,1,1,0,0,10050
5,5,1,1,1,0,1,10350
5,5,1,1,1,0,2,10300
5,5,1,1,1,0,3,10250
5,5,1,1,1,0,4,10200
5,5,1,1,1,1,0,10350
5,5,1,1,1,1,1,10650
5,5,1,1,1,1,2,10600
5,5,1,1,1,1,3,10550
5,5,1,1,1,1,4,10500
5,5,1,0,0,0,0,9350
5,5,1,0,0,0,1,9650
5,5,1,0,0,0,2,9600
5,5,1,0,0,0,3,9550
5,5,1,0,0,0,4,9500
5,5,1,0,0,1,0,9650
5,5,1,0,0,1,1,9950
5,5,1,0,0,1,2,9900
5,5,1,0,0,1,3,9850
5,5,1,0,0,1,4,9800
5,5,1,0,1,0,0,9700
5,5,1,0,1,0,1,10000
5,5,1,0,1,0,2,9950
5,5,1,0,1,0,3,9900
5,5,1,0,1,0,4,9850
5,5,1,0,1,1,0,10000
5,5,1,0,1,1,1,10300
5,5,1,0,1,1,2,10250
5,5,1,0,1,1,3,10200
5,5,1,0,1,1,4,10150
5,5,2,1,0,0,0,9650
5,5,2,1,0,0,1,9950
5,5,2,1,0,0,2,9900
5,5,2,1,0,0,3,9850
5,5,2,1,0,0,4,9800
5,5,2,1,0,1,0,9950
5,5,2,1,0,1,1,10250
5,5,2,1,0,1,2,10200
5,5,2,1,0,1,3,10150
5,5,2,1,0,1,4,10100
5,5,2,1,1,0,0,10000
5,5,2,1,1,0,1,10300
5,5,2,1,1,0,2,10250
5,5,2,1,1,0,3,10200
5,5,2,1,1,0,4,10150
5,5,2,1,1,1,0,10300
5,5,2,1,1,1,1,10600
